delta_t,timestamp
12900,1442537378
1200,1442537387
15980,1442537394
600,1442537397
2300,1442537399
1960,1442537420
3080,1442537421
15360,1442537423
18360,1442537432
5720,1442537455
6800,1442537460
980,1442537465
10400,1442537468
7400,1442537469
640,1442537469
1600,1442537476
5320,1442537484
18600,1442537486
4300,1442537494
240,1442537500
16220,1442537503
5560,1442537507
920,1442537521
4160,1442537543
2820,1442537545
17400,1442537549
4540,1442537579
1400,1442537589
8080,1442537589
7680,1442537603
8360,1442537604
19480,1442537609
3140,1442537619
12840,1442537626
17940,1442537627
7220,1442537629
11300,1442537633
19680,1442537642
7760,1442537644
9320,1442537649
8320,1442537654
2840,1442537663
280,1442537663
9100,1442537666
2800,1442537667
19580,1442537671
19460,1442537673
640,1442537705
4580,1442537706
14500,1442537714
420,1442537722
19620,1442537735
11760,1442537739
5100,1442537739
13480,1442537755
1240,1442537764
2580,1442537767
5160,1442537773
17040,1442537806
5340,1442537825
4440,1442537830
1640,1442537834
9940,1442537844
17180,1442537849
4180,1442537856
920,1442537864
14500,1442537865
18100,1442537877
960,1442537882
19140,1442537900
7480,1442537913
3320,1442537930
10440,1442537949
2020,1442537952
3760,1442537982
9220,1442537994
5440,1442537999
15100,1442538000
18640,1442538011
7260,1442538038
4580,1442538041
17680,1442538041
8780,1442538047
11900,1442538049
14040,1442538056
14720,1442538064
15220,1442538065
220,1442538070
11160,1442538087
18980,1442538094
15300,1442538095
7360,1442538106
13060,1442538128
19200,1442538148
19380,1442538150
9840,1442538155
2600,1442538157
3560,1442538165
3000,1442538175
18800,1442538186
4280,1442538195
7420,1442538196
19200,1442538204
260,1442538215
12340,1442538220
5480,1442538225
7200,1442538237
4080,1442538238
3320,1442538239
300,1442538247
16240,1442538249
4660,1442538256
14060,1442538257
18380,1442538282
5220,1442538286
240,1442538290
280,1442538294
9980,1442538295
15000,1442538316
18060,1442538319
540,1442538321
8720,1442538322
1040,1442538343
1960,1442538348
12960,1442538356
9580,1442538402
220,1442538407
3620,1442538413
9520,1442538417
2320,1442538427
440,1442538428
6880,1442538428
420,1442538470
14300,1442538480
18320,1442538484
260,1442538492
19540,1442538496
1400,1442538505
2460,1442538514
880,1442538522
16140,1442538528
9780,1442538544
200,1442538547
18100,1442538562
12380,1442538569
9720,1442538588
13080,1442538596
10440,1442538605
4960,1442538628
12780,1442538649
3540,1442538658
15040,1442538660
19140,1442538669
18960,1442538679
7920,1442538683
14380,1442538688
880,1442538689
18800,1442538691
3180,1442538697
2340,1442538707
19920,1442538725
1120,1442538728
4680,1442538744
4180,1442538758
14960,1442538759
18660,1442538791
10040,1442538797
13900,1442538798
4720,1442538801
380,1442538804
12880,1442538815
10280,1442538820
2020,1442538830
16640,1442538838
9460,1442538838
320,1442538847
400,1442538861
620,1442538871
12400,1442538883
1240,1442538889
3480,1442538900
540,1442538900
600,1442538904
19360,1442538919
600,1442538924
11340,1442538926
1820,1442538941
820,1442538941
6000,1442538948
16460,1442538965
700,1442538966
18440,1442538979
11240,1442538985
12000,1442539000
11640,1442539002
6060,1442539010
18500,1442539011
10760,1442539011
1100,1442539016
2560,1442539040
10960,1442539051
120,1442539065
260,1442539067
15400,1442539074
17800,1442539083
320,1442539085
840,1442539091
1060,1442539092
2020,1442539101
13600,1442539101
400,1442539111
480,1442539118
7640,1442539138
5340,1442539138
4300,1442539165
13740,1442539174
1460,1442539179
3520,1442539191
19180,1442539193
2800,1442539199
4240,1442539203
13780,1442539205
1460,1442539205
13580,1442539210
2320,1442539230
14100,1442539242
1100,1442539254
5860,1442539258
11340,1442539261
10420,1442539265
14940,1442539273
1440,1442539273
13560,1442539275
19240,1442539284
1180,1442539302
6640,1442539310
6600,1442539321
15500,1442539329
12260,1442539331
240,1442539333
2840,1442539349
400,1442539359
2640,1442539367
6900,1442539372
4840,1442539380
820,1442539395
12580,1442539397
1460,1442539408
13740,1442539413
10540,1442539442
6600,1442539447
15940,1442539458
4880,1442539480
18540,1442539481
3020,1442539481
17380,1442539485
1940,1442539497
16740,1442539504
1420,1442539541
12860,1442539548
16380,1442539560
2780,1442539562
460,1442539595
13460,1442539595
1980,1442539596
700,1442539601
140,1442539608
2100,1442539610
1840,1442539615
8840,1442539617
2700,1442539622
9020,1442539625
19260,1442539628
1380,1442539661
18320,1442539664
18880,1442539665
16100,1442539670
1320,1442539690
5000,1442539699
840,1442539702
980,1442539711
9900,1442539722
680,1442539730
15540,1442539733
1220,1442539740
10540,1442539741
15820,1442539744
3080,1442539752
4900,1442539760
7220,1442539762
340,1442539763
7020,1442539765
19800,1442539766
7200,1442539775
2740,1442539779
280,1442539783
17340,1442539800
4960,1442539806
5780,1442539812
11920,1442539830
2300,1442539840
2340,1442539843
10360,1442539854
4800,1442539855
7340,1442539858
10160,1442539864
9960,1442539865
960,1442539892
5140,1442539893
180,1442539894
1960,1442539908
18400,1442539924
19660,1442539925
520,1442539929
16440,1442539934
920,1442539939
14800,1442539941
9640,1442539943
700,1442539947
880,1442539953
18760,1442539967
4760,1442539971
15800,1442539971
380,1442539982
14660,1442540003
1240,1442540034
700,1442540038
6500,1442540061
8400,1442540062
12660,1442540070
4660,1442540082
4200,1442540082
780,1442540084
10200,1442540086
6700,1442540093
340,1442540103
17960,1442540134
4160,1442540140
1720,1442540146
8980,1442540153
1920,1442540183
4080,1442540183
11600,1442540189
2400,1442540195
1580,1442540204
1580,1442540206
18980,1442540209
19880,1442540214
11480,1442540217
5040,1442540220
8820,1442540222
9940,1442540229
19840,1442540232
860,1442540242
1040,1442540258
6820,1442540263
12900,1442540313
2580,1442540320
3780,1442540323
18160,1442540324
4000,1442540325
5660,1442540343
13300,1442540345
1660,1442540347
3520,1442540378
10040,1442540391
4200,1442540396
12960,1442540412
12540,1442540422
700,1442540437
12200,1442540442
8720,1442540451
14360,1442540454
440,1442540460
8840,1442540464
12580,1442540480
320,1442540483
13280,1442540494
9280,1442540540
9860,1442540544
2680,1442540551
16900,1442540553
7820,1442540554
1960,1442540556
6200,1442540561
1840,1442540578
19920,1442540585
1940,1442540605
16440,1442540613
5420,1442540623
18660,1442540624
15660,1442540628
13600,1442540630
8800,1442540652
16300,1442540663
2160,1442540665
14940,1442540666
12660,1442540667
7380,1442540677
18980,1442540682
11940,1442540689
19020,1442540690
9380,1442540702
12720,1442540711
380,1442540716
19560,1442540727
2300,1442540730
3720,1442540734
17460,1442540744
17200,1442540747
5700,1442540756
5500,1442540770
5940,1442540774
1360,1442540800
2200,1442540801
15880,1442540806
7960,1442540834
18020,1442540840
360,1442540846
420,1442540852
8900,1442540865
11820,1442540865
8480,1442540869
18020,1442540875
12780,1442540888
19800,1442540891
16580,1442540895
5440,1442540904
10800,1442540910
10240,1442540911
12340,1442540912
6280,1442540933
4040,1442540949
15380,1442540956
9620,1442540968
12780,1442541022
15600,1442541024
16960,1442541029
16460,1442541029
13900,1442541046
240,1442541068
11640,1442541077
8900,1442541080
19100,1442541119
300,1442541124
10720,1442541126
17720,1442541141
680,1442541147
19860,1442541148
17380,1442541149
13400,1442541160
4540,1442541172
2820,1442541177
6860,1442541198
13740,1442541199
14980,1442541204
11220,1442541205
820,1442541210
4140,1442541216
5800,1442541227
12180,1442541238
3740,1442541247
9920,1442541255
15840,1442541259
5680,1442541262
3460,1442541276
14940,1442541292
2240,1442541298
18400,1442541321
9820,1442541326
16920,1442541331
1400,1442541333
17620,1442541351
820,1442541373
1260,1442541379
12000,1442541380
10940,1442541388
3760,1442541397
2420,1442541403
11840,1442541432
1400,1442541432
9480,1442541435
16960,1442541441
11380,1442541455
14120,1442541459
560,1442541473
7100,1442541476
17420,1442541485
19940,1442541494
5300,1442541502
1020,1442541509
4060,1442541512
19320,1442541544
19680,1442541549
15560,1442541549
2600,1442541549
1380,1442541555
5620,1442541558
2880,1442541559
5520,1442541574
6020,1442541598
8700,1442541625
19120,1442541628
11880,1442541649
6260,1442541653
2960,1442541666
17200,1442541670
640,1442541678
9860,1442541687
3500,1442541687
3520,1442541710
17740,1442541712
6220,1442541720
11040,1442541727
17820,1442541731
19980,1442541735
3060,1442541737
6860,1442541745
2320,1442541754
11960,1442541770
9340,1442541779
900,1442541798
2540,1442541807
9560,1442541811
9880,1442541811
8480,1442541812
7220,1442541818
4860,1442541839
15820,1442541843
10400,1442541853
1480,1442541864
580,1442541866
11680,1442541875
380,1442541879
19040,1442541885
16460,1442541898
1300,1442541902
5660,1442541930
17060,1442541931
18000,1442541973
18800,1442542000
14700,1442542004
8420,1442542004
15960,1442542017
8500,1442542032
6680,1442542037
1680,1442542046
3920,1442542051
16260,1442542053
4120,1442542075
620,1442542082
13680,1442542091
19500,1442542092
14340,1442542099
900,1442542111
12260,1442542111
13240,1442542113
16260,1442542114
220,1442542115
2100,1442542130
9340,1442542143
4120,1442542147
11780,1442542149
6600,1442542180
16720,1442542193
15800,1442542194
260,1442542209
9840,1442542215
1560,1442542219
300,1442542221
14440,1442542235
5600,1442542262
15800,1442542263
11980,1442542268
640,1442542273
15440,1442542285
1000,1442542286
14860,1442542293
19220,1442542294
840,1442542296
6220,1442542302
15240,1442542324
12680,1442542328
16920,1442542333
12420,1442542381
17960,1442542390
19360,1442542404
3820,1442542410
6320,1442542413
3440,1442542414
13620,1442542417
920,1442542427
16740,1442542448
12080,1442542449
2060,1442542479
2540,1442542481
5520,1442542494
17480,1442542498
19380,1442542499
12460,1442542500
7040,1442542500
14040,1442542502
900,1442542503
16780,1442542510
6200,1442542519
10200,1442542529
260,1442542532
940,1442542548
680,1442542552
5080,1442542568
16100,1442542570
11320,1442542573
15260,1442542582
560,1442542586
7660,1442542596
14020,1442542596
12400,1442542601
4000,1442542602
17080,1442542605
7380,1442542609
9580,1442542614
12180,1442542624
15380,1442542626
19380,1442542638
1780,1442542638
7220,1442542640
10500,1442542648
3940,1442542649
13980,1442542659
7420,1442542664
5880,1442542682
1380,1442542713
19500,1442542730
3060,1442542730
1200,1442542731
7800,1442542757
13680,1442542764
2260,1442542764
6360,1442542767
860,1442542772
19180,1442542774
11560,1442542780
6420,1442542781
8940,1442542784
12240,1442542789
9840,1442542804
300,1442542809
17760,1442542814
4180,1442542830
9520,1442542830
4120,1442542838
340,1442542843
2380,1442542852
13800,1442542861
19240,1442542862
1020,1442542869
4660,1442542871
2920,1442542873
3080,1442542877
1700,1442542877
6860,1442542881
7460,1442542883
12960,1442542883
13280,1442542889
540,1442542896
18720,1442542899
3160,1442542906
6120,1442542906
2180,1442542908
3040,1442542910
2560,1442542913
14660,1442542965
12480,1442542975
5860,1442542975
12200,1442542980
11120,1442542982
19960,1442542982
16540,1442543008
14780,1442543009
260,1442543017
17260,1442543036
4740,1442543060
300,1442543066
800,1442543077
660,1442543092
6720,1442543096
420,1442543097
14260,1442543100
15860,1442543105
16120,1442543114
11800,1442543117
13460,1442543134
1420,1442543135
5860,1442543143
4520,1442543161
19140,1442543166
1640,1442543167
17120,1442543176
300,1442543183
400,1442543196
5580,1442543200
2660,1442543201
9520,1442543204
13640,1442543208
11900,1442543227
5020,1442543231
10540,1442543234
13680,1442543234
15380,1442543241
6700,1442543243
14940,1442543243
11000,1442543246
16900,1442543255
3100,1442543262
240,1442543286
12220,1442543288
9940,1442543299
2420,1442543305
1440,1442543318
3020,1442543320
280,1442543320
1140,1442543328
13080,1442543338
420,1442543342
15620,1442543343
480,1442543354
2560,1442543363
14500,1442543371
19320,1442543381
560,1442543391
17240,1442543393
16100,1442543404
15800,1442543405
740,1442543408
1000,1442543413
17260,1442543414
8480,1442543416
11480,1442543419
18160,1442543420
2500,1442543434
14700,1442543441
4020,1442543467
4520,1442543483
700,1442543490
8280,1442543504
260,1442543510
2180,1442543526
13640,1442543531
10720,1442543536
2160,1442543540
5940,1442543541
14640,1442543554
14840,1442543577
6800,1442543586
17760,1442543600
2200,1442543610
9160,1442543611
2560,1442543614
2080,1442543623
3900,1442543643
17860,1442543643
10720,1442543668
500,1442543677
860,1442543682
560,1442543685
8100,1442543690
580,1442543695
13420,1442543698
5000,1442543706
1180,1442543706
260,1442543721
1020,1442543745
120,1442543755
10940,1442543757
13340,1442543759
12260,1442543788
6260,1442543822
19600,1442543824
5860,1442543826
9100,1442543830
13640,1442543835
18380,1442543840
13380,1442543856
2560,1442543857
1080,1442543857
4100,1442543863
7800,1442543867
14040,1442543918
3700,1442543920
80,1442543925
6880,1442543928
3980,1442543934
8040,1442543934
15980,1442543942
460,1442543945
9840,1442543949
5720,1442543977
300,1442543979
13840,1442543986
10780,1442543999
7740,1442544000
3100,1442544002
18820,1442544023
4420,1442544030
18880,1442544043
16240,1442544045
660,1442544045
11240,1442544057
8000,1442544084
17240,1442544087
3520,1442544094
2220,1442544102
13920,1442544105
10700,1442544120
11880,1442544122
2800,1442544135
380,1442544139
3040,1442544141
2780,1442544145
2780,1442544151
5220,1442544177
1520,1442544178
10160,1442544180
14100,1442544181
17700,1442544192
8080,1442544200
19420,1442544203
500,1442544207
18320,1442544215
17720,1442544243
320,1442544258
1200,1442544274
10140,1442544277
8060,1442544292
400,1442544296
5540,1442544311
13960,1442544314
11900,1442544318
19940,1442544323
1580,1442544337
1600,1442544339
